ID,total,slight,serious,neigh,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,aadf_Road_name,aadf_Road_category,aadf_Road_type,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_norm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
173,18497,27,24,3,15,A107,U,9,3,7,30,6,2,0,A107,PA,Major,1.4264786039919136e-05,1334.148148148148,21597.777777777777,1024.3333333333333,2807.4814814814813,2158.1111111111113,0.020237632557881295,0.1111111111111111,22,2000,2021,1
174,8489,27,24,3,10,A13,U,8,2,7,30,3,2,5,A13,PA,Major,1.708789771659591e-05,883.8518518518518,27174.777777777777,1315.3703703703704,3614.5555555555557,1137.4444444444443,0.030548105933623868,0.1111111111111111,22,2000,2021,1
175,47658,27,21,6,1,A3205,U,9,3,1,30,3,4,0,A3205,PA,Major,9.73866654236579e-05,1360.2222222222222,27503.185185185186,1545.8148148148148,5938.777777777777,919.2592592592592,0.019849697761803627,0.2222222222222222,22,2000,2021,1
176,6095,26,23,3,4,A2,U,9,4,7,30,3,4,0,A2,PA,Major,5.459716004912341e-06,1259.923076923077,27890.73076923077,1777.7307692307693,4048.346153846154,1221.7307692307693,0.020636180474998475,0.11538461538461539,22,2000,2021,1
177,47727,26,24,2,13,A4201,U,18,4,6,30,6,2,5,A4201,PA,Major,1.220833461091034e-05,1282.923076923077,15846.115384615385,461.15384615384613,2534.1923076923076,379.9230769230769,0.02026621897109965,0.07692307692307693,22,2000,2021,1
178,27783,26,24,2,13,A5200,U,10,4,7,30,3,4,0,A5200,PA,Major,4.6794330918092576e-05,541.0,13336.384615384615,936.0384615384615,2577.6153846153848,373.7307692307692,0.04805914972273567,0.07692307692307693,22,2000,2021,1
179,6644,26,23,3,17,A112,U,9,2,8,30,3,2,5,A112,PA,Major,4.099766171675349e-05,302.11538461538464,16762.0,278.3076923076923,1437.3846153846155,1417.3076923076924,0.08605983450031826,0.11538461538461539,22,2000,2021,1
180,58175,26,26,0,4,A200,A2209,7,3,4,30,6,4,4,A200,PA,Major,1.644104893073285e-05,1925.6923076923076,26115.73076923077,1130.2307692307693,4495.576923076923,833.1923076923077,0.013501637772629225,0.0,22,2000,2021,1
181,75101,26,25,1,7,A40,U,9,4,4,30,3,4,0,A40,PA,Major,1.4854239243404264e-05,2701.6153846153848,16402.26923076923,496.0,2257.5384615384614,1426.3846153846155,0.00962387175763788,0.038461538461538464,22,2000,2021,1
182,27660,26,22,4,1,A3204,U,9,3,5,30,3,2,0,A3204,PA,Major,2.181914952426273e-05,511.4230769230769,20601.96153846154,866.7307692307693,3730.4615384615386,278.6923076923077,0.05083853500789652,0.15384615384615385,22,2000,2021,1
183,37102,26,24,2,14,A401,U,7,3,1,30,3,4,0,A401,PA,Major,3.1772524324737186e-05,3392.4615384615386,11260.692307692309,437.46153846153845,1808.5,1275.6923076923076,0.007664051516938007,0.07692307692307693,22,2000,2021,1
184,80722,26,23,3,13,A5202,na0,7,4,5,30,0,-1,0,A5202,PA,Major,2.6639643095547592e-05,467.8076923076923,15946.038461538461,159.57692307692307,525.5,407.2692307692308,0.05557839348844857,0.11538461538461539,18,2004,2021,1
185,17688,26,21,5,13,A5200,B502,9,4,3,30,6,2,0,A5200,PA,Major,2.5072160052312725e-05,1275.2692307692307,12863.423076923076,289.4230769230769,1775.0,678.2307692307693,0.020387851735681757,0.19230769230769232,22,2000,2021,1
186,27787,25,22,3,12,A5205,A5205,9,5,4,30,6,2,5,A5205,PA,Major,8.059490314132045e-05,714.92,21966.44,785.08,4143.2,446.24,0.0349689475745538,0.12,22,2000,2021,1
187,8754,25,22,3,5,A1206,U,17,5,11,30,0,4,0,A1206,PA,Major,0.00010106030685769469,702.88,8990.88,226.0,1017.92,564.2,0.0355679490097883,0.12,22,2000,2021,1
188,7607,25,21,4,0,A3218,A3218,18,3,4,30,3,2,0,A3218,PA,Major,0.00013580101915489052,948.84,15610.44,342.76,2376.72,423.08,0.02634796172168121,0.16,22,2000,2021,1
189,27607,25,24,1,3,A2206,U,16,3,6,30,3,4,0,A2206,PA,Major,0.00014931121940540043,197.6,10577.68,451.36,1898.92,25.32,0.12651821862348178,0.04,22,2000,2021,1
190,18454,24,22,2,13,A501,A4201,8,6,5,30,6,2,5,A501,PA,Major,7.744151427810816e-06,2523.5,76778.70833333333,2780.9166666666665,11261.416666666666,1980.7916666666667,0.009510600356647513,0.08333333333333333,22,2000,2021,1
191,73681,24,18,6,1,A202,na0,8,2,11,30,0,-1,0,A202,PA,Major,1.1717979404135197e-05,4204.708333333333,48579.875,1640.25,9156.916666666666,2125.5416666666665,0.005707886991765184,0.25,22,2000,2021,1
192,74971,24,19,5,0,A302,A3217,8,2,9,30,6,2,5,A302,PA,Major,1.1031654343622406e-05,1204.7916666666667,30928.291666666668,1039.625,4627.375,3838.5416666666665,0.019920456510461697,0.20833333333333334,22,2000,2021,1
193,16613,24,21,3,9,A100,na0,7,3,11,30,0,-1,0,A100,PA,Major,1.3165639931341999e-05,3712.9583333333335,32936.708333333336,1124.25,6877.5,1131.9166666666667,0.006463848458663914,0.125,22,2000,2021,1
194,57532,24,19,5,2,A302,A3,9,5,8,30,1,4,0,A302,PA,Major,1.636237119156097e-05,990.7916666666666,16101.416666666666,616.3333333333334,2686.9583333333335,1290.7916666666667,0.02422305395517053,0.20833333333333334,22,2000,2021,1
195,75397,24,15,9,8,A3,C,9,4,12,30,3,2,0,A3,PA,Major,4.981863351229591e-06,5788.458333333333,26870.583333333332,763.5,3943.6666666666665,3699.5416666666665,0.004146181697775027,0.375,22,2000,2021,1
196,18468,24,15,9,8,A3211,C,8,5,7,30,3,2,5,A3211,PA,Major,8.586157112376833e-06,6235.166666666667,51609.333333333336,2024.75,8273.791666666666,1088.75,0.0038491352810670655,0.375,22,2000,2021,1
197,28216,24,20,4,12,A502,A502,17,3,8,30,3,4,0,A502,PA,Major,3.583896884023327e-05,736.7083333333334,13421.958333333334,411.6666666666667,2412.875,749.875,0.03257734291046886,0.16666666666666666,22,2000,2021,1
198,6871,24,21,3,8,A201,A3202,8,4,2,30,1,4,1,A201,PA,Major,1.0683010853178617e-05,2284.3333333333335,18589.458333333332,888.625,3283.5,4746.333333333333,0.01050634758499927,0.125,22,2000,2021,1
199,57910,23,21,2,1,A202,U,8,3,4,30,3,4,0,A202,PA,Major,2.9567007041133915e-05,981.5652173913044,12307.260869565218,374.7826086956522,1490.0869565217392,1426.608695652174,0.023431963146704465,0.08695652173913043,22,2000,2021,1
200,73746,23,20,3,3,A2,A2,8,3,6,30,3,2,0,A2,PA,Major,1.4703300009402268e-05,1703.9565217391305,30922.217391304348,1456.8260869565217,4673.782608695652,1663.9130434782608,0.01349799698910464,0.13043478260869565,22,2000,2021,1
201,48579,23,19,4,8,A3200,U,9,3,6,30,6,4,0,A3200,PA,Major,1.0778633340026046e-05,2008.304347826087,19527.08695652174,656.3913043478261,3297.9565217391305,487.04347826086956,0.011452447446472256,0.17391304347826086,22,2000,2021,1
202,56506,23,21,2,15,A107,B118,10,3,9,30,3,4,1,A107,PA,Major,1.4896652786630824e-05,616.8260869565217,18463.08695652174,805.695652173913,2650.1739130434785,1097.7826086956522,0.03728765771480933,0.08695652173913043,22,2000,2021,1
203,27241,23,17,6,13,A503,A5202,9,6,6,30,6,2,5,A503,PA,Major,8.526225326369873e-06,2688.782608695652,31224.391304347828,1068.0434782608695,5423.869565217391,923.6086956521739,0.008554057113288703,0.2608695652173913,22,2000,2021,1
204,27658,22,22,0,8,A3202,A201,9,4,1,30,1,4,1,A3202,PA,Major,2.278992894200704e-05,454.3636363636364,19024.045454545456,922.4545454545455,3570.318181818182,1838.590909090909,0.04841936774709884,0.0,22,2000,2021,1
205,38270,22,21,1,9,A1210,C,9,5,8,30,3,4,0,A1210,PA,Major,9.779246971446377e-06,743.8636363636364,20256.136363636364,789.5909090909091,3745.6363636363635,746.5454545454545,0.02957531316834708,0.045454545454545456,22,2000,2021,1
206,27075,22,20,2,13,A400,U,9,3,7,30,3,4,0,A400,PA,Major,9.974939094667353e-06,913.2272727272727,7846.0,257.72727272727275,1092.4545454545455,663.4090909090909,0.02409038873127271,0.09090909090909091,22,2000,2021,1
207,58136,22,21,1,7,A4,A4,8,2,1,30,6,2,5,A4,PA,Major,9.372530205685823e-06,833.8181818181819,22499.090909090908,886.0909090909091,3792.9545454545455,2203.681818181818,0.026384648931530745,0.045454545454545456,18,2000,2017,1
208,26078,22,19,3,8,A1,B100,9,5,8,30,3,2,5,A1,PA,Major,1.7831973591439e-05,1260.090909090909,15807.045454545454,542.4545454545455,2734.7272727272725,673.1818181818181,0.01745905778803838,0.13636363636363635,22,2000,2021,1
209,56967,22,20,2,1,A3036,U,19,4,1,30,3,4,0,A3036,PA,Major,3.3534024580793856e-05,836.8181818181819,19277.136363636364,770.0454545454545,2991.6363636363635,809.4090909090909,0.026290059750135795,0.09090909090909091,12,2000,2011,1
210,8469,22,18,4,7,A400,A400,18,3,6,30,3,2,5,A400,PA,Major,2.0497986231082217e-05,1719.2727272727273,17049.454545454544,597.5454545454545,3043.0454545454545,1065.2727272727273,0.012796108291032149,0.18181818181818182,22,2000,2021,1
211,57537,22,20,2,12,A501,A41,10,5,9,30,6,2,5,A501,PA,Major,1.0145577326456027e-05,1731.2272727272727,80417.09090909091,2832.5454545454545,10105.40909090909,2202.409090909091,0.012707748050515924,0.09090909090909091,22,2000,2021,1
212,57719,22,21,1,13,A5203,C,8,3,4,30,3,4,1,A5203,PA,Major,0.00011727410648913185,1245.4545454545455,17354.81818181818,998.7272727272727,2627.0454545454545,1107.3636363636363,0.017664233576642336,0.045454545454545456,22,2000,2021,1
213,18600,21,19,2,8,A4,A40,9,3,9,30,3,2,5,A4,PA,Major,3.0129674218337195e-05,1336.952380952381,13347.333333333334,473.85714285714283,1847.2857142857142,254.9047619047619,0.015707365721612764,0.09523809523809523,22,2000,2021,1
214,6425,21,19,2,7,A40,A5200,9,4,3,30,3,2,0,A40,PA,Major,1.218503042154885e-05,4177.666666666667,21009.666666666668,635.0952380952381,2471.3333333333335,1310.047619047619,0.005026729434293465,0.09523809523809523,22,2000,2021,1
215,37646,21,18,3,3,A2208,C,18,2,11,30,3,4,0,A2208,PA,Major,3.369130166040444e-05,340.5238095238095,23033.14285714286,793.047619047619,3813.7619047619046,567.952380952381,0.06166969654593763,0.14285714285714285,22,2000,2021,1
216,38177,21,17,4,7,A4,U,8,2,5,30,3,4,0,A4,PA,Major,2.972348542844769e-05,671.5238095238095,18395.47619047619,707.0,2781.190476190476,307.0,0.031272159977308187,0.19047619047619047,22,2000,2021,1
217,7237,21,20,1,13,A5202,U,10,2,6,30,3,4,1,A5202,PA,Major,1.2128212765979895e-05,1154.0,10230.333333333334,285.95238095238096,1943.6666666666667,144.04761904761904,0.018197573656845753,0.047619047619047616,22,2000,2021,1
218,17689,21,18,3,14,A5201,U,19,5,3,30,3,2,5,A5201,PA,Major,7.16125596481024e-06,2143.0476190476193,18752.47619047619,898.3809523809524,2739.6666666666665,757.5238095238095,0.009799128966314104,0.14285714285714285,22,2000,2021,1
219,27579,21,20,1,14,A1200,U,9,3,3,30,3,4,1,A1200,PA,Major,1.1404417086116088e-05,1436.857142857143,21674.95238095238,598.2857142857143,3694.809523809524,458.1904761904762,0.01461523165639292,0.047619047619047616,22,2000,2021,1
220,76054,21,14,7,13,A501,A400,9,6,11,30,0,2,5,A501,PA,Major,1.2789032274341024e-05,1526.1904761904761,61508.23809523809,2207.0476190476193,8218.333333333334,1619.4285714285713,0.0137597503900156,0.3333333333333333,22,2000,2021,1
221,47244,21,20,1,14,A501,A5201,8,2,3,30,1,2,5,A501,PA,Major,7.727860322379318e-06,3958.190476190476,41895.90476190476,1745.0,7098.666666666667,2145.3809523809523,0.0053054546329491595,0.047619047619047616,22,2000,2021,1
222,58060,21,17,4,14,A1,A501,8,4,4,30,6,2,5,A1,PA,Major,2.718002352477769e-05,516.7619047619048,16163.0,710.6190476190476,2700.0476190476193,442.7142857142857,0.040637670475488386,0.19047619047619047,22,2000,2021,1
223,16631,20,20,0,17,A114,U,15,4,3,30,3,4,0,A114,PA,Major,6.791738638819476e-05,196.2,15051.35,165.35,1656.05,355.1,0.10193679918450561,0.0,22,2000,2021,1
224,82115,20,19,1,2,A23,A202,9,1,2,30,3,2,5,A23,PA,Major,1.706053424331164e-05,4137.85,14946.4,560.05,3004.3,922.75,0.004833427987964764,0.05,9,2013,2021,1
225,29037,20,16,4,9,A1203,C,18,3,7,30,3,4,0,A1203,PA,Major,2.896381512637092e-05,377.0,48907.15,3573.5,9230.05,830.8,0.05305039787798409,0.2,22,2000,2021,1
226,6119,20,18,2,7,A4,B400,19,3,6,30,3,2,5,A4,PA,Major,1.109365205321367e-05,2761.25,26643.0,668.85,3523.35,2385.75,0.007243096423721141,0.1,22,2000,2021,1
227,70190,20,18,2,7,A4201,A40,10,5,3,30,6,2,5,A4201,PA,Major,1.8042973594622766e-05,498.95,5669.6,78.15,872.1,23.95,0.04008417677121956,0.1,22,2000,2021,1
228,38267,20,15,5,14,A1202,U,9,3,2,30,3,2,5,A1202,PA,Major,1.4752105215024019e-05,1683.15,32103.85,1254.15,4809.55,259.5,0.011882482250542137,0.25,22,2000,2021,1
229,38534,20,16,4,7,A4,A4,10,6,6,30,3,4,0,A4,PA,Major,1.0239997949070655e-05,1717.85,19471.45,601.1,2971.8,4840.45,0.011642460051808948,0.2,21,2000,2020,1
230,26777,20,15,5,1,A202,U,9,3,6,30,3,4,0,A202,PA,Major,1.879060714040982e-05,2301.85,23709.7,852.9,4419.85,1046.25,0.00868866346634229,0.25,22,2000,2021,1
231,56774,20,14,6,13,A501,A501,22,6,4,30,3,2,5,A501,PA,Major,1.516221670464811e-05,204.3,14263.85,647.8,2894.95,57.05,0.0978952520802741,0.3,22,2000,2021,1
232,37662,20,19,1,8,A3200,C,18,3,10,30,6,4,0,A3200,PA,Major,2.5306062277165753e-05,2669.1,15730.8,618.95,2527.65,439.65,0.007493162489228579,0.05,22,2000,2021,1
233,7716,20,15,5,14,A5201,C,21,2,6,30,3,2,5,A5201,PA,Major,9.154141389717145e-06,2406.05,22396.95,1051.4,4056.95,1018.05,0.008312379210739594,0.25,22,2000,2021,1
234,75339,20,15,5,13,A501,A501,19,5,4,30,3,2,0,A501,PA,Major,8.291364952194918e-06,2080.7,29675.2,1142.2,4281.05,1826.75,0.00961214975729322,0.25,22,2000,2021,1
235,47081,20,19,1,13,A400,U,8,2,2,30,3,4,0,A400,PA,Major,1.980442635162329e-05,1103.3,18244.85,578.45,2827.95,1527.5,0.018127435874195595,0.05,22,2000,2021,1
236,73641,20,18,2,0,A3217,A3217,18,6,6,30,6,4,0,A3217,PA,Major,1.6612206895009903e-05,1578.1,19223.8,381.0,2084.5,216.45,0.012673468094544072,0.1,22,2000,2021,1
237,48537,20,18,2,12,A41,na0,10,2,6,30,0,-1,0,A41,PA,Major,2.315935561608635e-05,260.5,21562.15,706.15,2756.3,1286.15,0.07677543186180422,0.1,22,2000,2021,1
238,75343,20,19,1,2,A202,U,18,6,6,30,3,4,0,A202,PA,Major,8.415676132627158e-06,2074.1,17464.5,637.35,2683.75,1330.65,0.009642736608649536,0.05,22,2000,2021,1
239,17641,20,17,3,12,A501,A501,8,4,7,30,6,2,5,A501,PA,Major,1.4320638279948948e-05,784.45,16919.35,313.3,2406.55,855.65,0.025495570144687358,0.15,22,2000,2021,1
240,6630,20,17,3,14,A104,U,8,4,3,30,3,4,0,A104,PA,Major,2.6675879551264982e-05,3191.8,15514.35,431.85,1903.9,1557.6,0.0062660567704743405,0.15,22,2000,2021,1
241,17009,20,18,2,14,A401,A201,18,3,3,30,6,4,0,A401,PA,Major,1.5645410320403004e-05,2423.6,9073.65,338.2,1759.1,1305.85,0.00825218682950982,0.1,22,2000,2021,1
242,8095,20,19,1,8,A2198,U,10,2,3,30,3,4,0,A2198,PA,Major,4.8052639208981054e-05,1138.65,11967.05,471.85,2969.85,264.25,0.0175646599042726,0.05,22,2000,2021,1
243,73680,19,16,3,8,A301,A301,12,5,6,30,6,4,0,A301,PA,Major,2.0534501465989542e-05,3775.842105263158,19268.684210526317,552.2105263157895,2393.157894736842,3304.4736842105262,0.005031990075410156,0.15789473684210525,22,2000,2021,1
244,16250,19,17,2,1,A23,U,12,4,3,30,3,2,5,A23,PA,Major,1.4589089609180731e-05,2575.842105263158,14054.578947368422,369.94736842105266,2445.1052631578946,808.0,0.00737622852005476,0.10526315789473684,22,2000,2021,1
245,28504,19,18,1,13,A501,U,9,3,5,30,3,4,0,A501,PA,Major,1.000687163899147e-05,1885.2105263157894,17968.947368421053,796.8947368421053,2532.4736842105262,1609.0,0.010078449984645022,0.05263157894736842,22,2000,2021,1
246,37775,19,18,1,6,A4205,U,9,3,10,30,3,4,0,A4205,PA,Major,3.817479458246604e-05,592.3684210526316,5702.0526315789475,127.52631578947368,498.4736842105263,1006.0,0.0320746334962239,0.05263157894736842,17,2000,2016,1
247,47580,18,14,4,9,A1202,A1202,8,3,5,30,3,4,0,A1202,PA,Major,7.835158862661634e-06,887.3333333333334,11304.944444444445,451.3888888888889,2671.1666666666665,18.61111111111111,0.020285499624342597,0.2222222222222222,22,2000,2021,1
248,17917,18,16,2,7,A3214,A3214,8,2,4,30,6,2,5,A3214,PA,Major,2.2992049590782933e-05,2762.3888888888887,20619.222222222223,367.3333333333333,1840.9444444444443,557.7222222222222,0.006516099189509885,0.1111111111111111,22,2000,2021,1
249,7715,18,17,1,13,A5200,A501,15,3,1,30,3,4,5,A5200,PA,Major,2.4949131261877366e-05,830.0,13770.055555555555,698.4444444444445,1767.7222222222222,1238.7222222222222,0.021686746987951807,0.05555555555555555,22,2000,2021,1
250,26773,18,15,3,4,A200,U,18,6,4,30,3,4,0,A200,PA,Major,2.2800170738020675e-05,989.7777777777778,16966.666666666668,589.3888888888889,2738.8888888888887,375.72222222222223,0.018185900314324203,0.16666666666666666,22,2000,2021,1
251,48352,18,17,1,13,A400,C,8,4,2,30,6,2,5,A400,PA,Major,2.7294253584479837e-05,2578.1111111111113,14752.611111111111,696.6111111111111,2202.777777777778,178.77777777777777,0.00698185579450933,0.05555555555555555,22,2000,2021,1
252,37914,18,16,2,7,A400,U,9,4,5,30,3,2,5,A400,PA,Major,2.1516410527319237e-05,1476.7222222222222,7376.0,272.77777777777777,1180.388888888889,1844.388888888889,0.012189157669011701,0.1111111111111111,18,2000,2017,1
253,48159,18,15,3,7,A400,A400,15,5,5,30,6,2,0,A400,PA,Major,1.204572387020018e-05,1730.2777777777778,15000.666666666666,415.55555555555554,2263.777777777778,1396.7777777777778,0.010402953925188634,0.16666666666666666,22,2000,2021,1
254,8480,18,16,2,8,A200,U,18,2,1,30,3,4,0,A200,PA,Major,9.207856296394863e-06,3943.1666666666665,8365.388888888889,415.72222222222223,1650.6666666666667,1191.611111111111,0.004564859038843569,0.1111111111111111,22,2000,2021,1
255,36676,18,15,3,17,A112,U,9,4,10,30,3,4,0,A112,PA,Major,4.927625417358895e-05,195.44444444444446,17775.944444444445,284.1666666666667,1809.1666666666667,1032.388888888889,0.09209778283115407,0.16666666666666666,22,2000,2021,1
256,56099,18,16,2,8,A3,U,9,4,11,30,6,2,5,A3,PA,Major,1.376481597481398e-05,2684.0555555555557,15152.611111111111,620.2222222222222,2548.3333333333335,1511.4444444444443,0.006706269534079854,0.1111111111111111,22,2000,2021,1
257,70002,17,13,4,10,A1206,U,8,5,5,30,3,2,0,A1206,PA,Major,1.5079008788730486e-05,1271.0,18608.823529411766,783.5294117647059,2420.9411764705883,833.1176470588235,0.013375295043273014,0.23529411764705882,22,2000,2021,1
258,82116,17,16,1,1,A3036,U,8,4,1,30,3,4,0,A3036,PA,Major,3.4188485184734015e-05,1488.235294117647,16067.64705882353,888.8823529411765,2717.0588235294117,872.9411764705883,0.011422924901185771,0.058823529411764705,10,2012,2021,1
259,26184,17,14,3,8,A3,na0,19,4,5,30,3,-1,0,A3,PA,Major,9.867938128935147e-06,3804.5882352941176,16459.647058823528,667.7058823529412,3133.5882352941176,1643.4117647058824,0.004468289062741581,0.17647058823529413,22,2000,2021,1
260,36918,17,14,3,7,A302,na0,19,1,8,30,0,-1,0,A302,PA,Major,2.6490960483541465e-05,3094.1176470588234,23095.941176470587,441.0,2634.470588235294,2304.235294117647,0.005494296577946769,0.17647058823529413,22,2000,2021,1
261,48613,17,14,3,7,A4,A4,15,4,6,30,3,2,5,A4,PA,Major,1.0647008805358064e-05,1872.4705882352941,32113.176470588234,798.3529411764706,4043.176470588235,3515.470588235294,0.009078914300075396,0.17647058823529413,22,2000,2021,1
262,75401,17,15,2,8,A3211,C,9,2,3,30,6,2,5,A3211,PA,Major,8.192301317039022e-06,2070.176470588235,52430.35294117647,4424.117647058823,8962.470588235294,1303.5882352941176,0.008211860313130454,0.11764705882352941,22,2000,2021,1
263,28510,17,12,5,9,A200,U,8,5,7,30,3,4,0,A200,PA,Major,1.4073088658240516e-05,2185.0588235294117,7350.411764705882,473.5882352941176,1396.0588235294117,438.11764705882354,0.007780110913691919,0.29411764705882354,22,2000,2021,1
264,36793,17,16,1,13,A201,C,19,4,3,30,6,2,5,A201,PA,Major,5.748121397808605e-06,1606.0588235294117,18252.0,814.5882352941177,2572.5882352941176,489.29411764705884,0.010584917408343405,0.058823529411764705,22,2000,2021,1
265,57538,17,13,4,7,A40,C,17,5,5,30,6,2,5,A40,PA,Major,1.018322704374649e-05,2406.235294117647,16139.529411764706,362.29411764705884,2967.5882352941176,261.7647058823529,0.007064978242800567,0.23529411764705882,22,2000,2021,1
