ID,total,slight,serious,neigh,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,aadf_Road_name,aadf_Road_category,aadf_Road_type,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_norm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
363,18738,8,6,2,0,A3213,A3214,9,3,4,30,6,2,5,A3213,PA,Major,2.8836095740582403e-05,493.25,11851.375,244.75,1212.0,212.125,0.016218955904713634,0.25,22,2000,2021,1
364,48009,8,8,0,1,A3214,A302,14,5,2,30,6,2,5,A3214,PA,Major,1.1500850655828616e-05,622.375,11718.5,290.25,1307.625,2521.625,0.01285398674432617,0.0,22,2000,2021,1
365,8380,8,8,0,8,A2205,U,9,2,3,30,3,4,0,A2205,PA,Major,1.268440171841052e-05,911.25,2705.375,147.375,745.875,18.125,0.008779149519890261,0.0,22,2000,2021,1
366,47604,8,6,2,3,A2208,A2208,8,3,5,30,1,4,0,A2208,PA,Major,8.532231665550894e-06,263.25,22482.25,793.625,3276.0,573.25,0.030389363722697058,0.25,22,2000,2021,1
367,57911,8,5,3,17,A11,na0,8,3,7,30,0,-1,0,A11,PA,Major,1.0368808499136572e-05,582.0,20552.0,480.375,1546.5,754.5,0.013745704467353952,0.375,22,2000,2021,1
368,39035,8,7,1,10,A1203,C,17,4,2,20,3,2,0,A1203,PA,Major,1.673440637794537e-05,29.25,73762.375,4411.75,12944.875,753.125,0.27350427350427353,0.125,22,2000,2021,1
369,28514,8,8,0,6,A5204,A41,8,5,4,30,6,2,0,A5204,PA,Major,1.3750724219203842e-05,1467.375,11945.125,281.625,1220.375,160.625,0.005451912428656614,0.0,22,2000,2021,1
370,38179,7,5,2,8,A2198,A2205,0,3,5,30,6,4,1,A2198,PA,Major,8.909033372554032e-06,777.1428571428571,9555.142857142857,304.57142857142856,2256.714285714286,223.57142857142858,0.009007352941176472,0.2857142857142857,22,2000,2021,1
371,18436,7,6,1,9,A1210,A11,17,4,1,30,3,2,5,A1210,PA,Major,1.5019446157486337e-05,1213.7142857142858,20380.714285714286,997.0,4149.285714285715,687.5714285714286,0.005767419962335216,0.14285714285714285,22,2000,2021,1
372,28379,7,6,1,13,A503,U,16,5,12,30,3,2,0,A503,PA,Major,2.4600578978054022e-05,1275.4285714285713,11672.0,357.0,1595.5714285714287,283.14285714285717,0.005488351254480287,0.14285714285714285,22,2000,2021,1
373,17008,7,6,1,13,A400,A400,17,4,7,30,3,4,5,A400,PA,Major,1.2765428062901356e-05,1002.8571428571429,16398.285714285714,505.7142857142857,2573.1428571428573,990.8571428571429,0.00698005698005698,0.14285714285714285,22,2000,2021,1
374,75096,7,7,0,7,A401,A40,18,2,9,30,6,2,5,A401,PA,Major,1.472205909090585e-05,693.8571428571429,12861.285714285714,465.85714285714283,2715.8571428571427,132.14285714285714,0.010088532015647519,0.0,22,2000,2021,1
375,8381,7,7,0,13,A5200,C,0,4,1,30,3,4,0,A5200,PA,Major,6.144646614683851e-06,1071.142857142857,13549.857142857143,258.14285714285717,1635.142857142857,668.5714285714286,0.006535076020272073,0.0,22,2000,2021,1
376,75403,7,6,1,8,A1211,A10,8,5,3,30,6,2,5,A1211,PA,Major,6.278854668103197e-06,934.1428571428571,13998.857142857143,574.1428571428571,2288.8571428571427,217.71428571428572,0.007493500535250039,0.14285714285714285,18,2000,2017,1
377,58445,7,6,1,11,A1020,A1261,9,4,6,30,1,4,0,A1020,PA,Major,2.1497795033729078e-05,214.85714285714286,24895.14285714286,1834.857142857143,3147.0,157.0,0.032579787234042555,0.14285714285714285,22,2000,2021,1
378,28517,7,7,0,4,A2,na0,8,2,9,30,0,-1,0,A2,PA,Major,4.226977187156402e-06,912.7142857142857,21413.428571428572,1212.857142857143,3177.1428571428573,1425.4285714285713,0.007669431835968071,0.0,22,2000,2021,1
379,6459,7,6,1,6,B524,A41,18,4,1,30,6,2,5,A41,PA,Major,9.889925731758006e-06,406.42857142857144,11008.285714285714,332.0,1201.0,1567.4285714285713,0.017223198594024602,0.14285714285714285,22,2000,2021,1
380,28509,7,6,1,2,A100,U,19,4,4,30,0,4,0,A100,PA,Major,7.973444855356057e-06,1570.0,30754.85714285714,975.5714285714286,5790.428571428572,880.7142857142857,0.0044585987261146496,0.14285714285714285,22,2000,2021,1
381,6870,7,5,2,8,A300,U,8,4,6,30,3,4,0,A300,PA,Major,1.4986602042128578e-05,4649.857142857143,8906.42857142857,930.2857142857143,1329.857142857143,534.8571428571429,0.0015054225936280683,0.2857142857142857,22,2000,2021,1
382,18346,7,7,0,17,A118,na0,12,4,8,30,0,-1,0,A118,PA,Major,1.83628421184749e-05,670.7142857142857,27860.85714285714,870.4285714285714,2959.1428571428573,1740.4285714285713,0.010436634717784879,0.0,22,2000,2021,1
383,28214,7,5,2,8,A4208,U,19,2,3,30,3,4,0,A4208,PA,Major,1.4245196541248007e-05,757.0,9546.0,365.14285714285717,1563.2857142857142,134.71428571428572,0.009247027741083224,0.2857142857142857,22,2000,2021,1
384,36660,7,6,1,5,A2203,C,7,2,1,30,3,4,0,A2203,PA,Major,3.6330047792051586e-05,189.0,10424.857142857143,327.2857142857143,1435.857142857143,450.57142857142856,0.037037037037037035,0.14285714285714285,20,2000,2019,1
385,56094,7,4,3,3,A2,U,19,6,5,30,3,4,0,A2,PA,Major,1.3007072120270538e-05,865.4285714285714,13418.57142857143,979.5714285714286,2248.1428571428573,1553.857142857143,0.00808847804555959,0.42857142857142855,22,2000,2021,1
386,38433,7,5,2,9,A1211,A1211,11,5,8,30,3,2,5,A1211,PA,Major,7.861764049240197e-06,1252.0,21172.85714285714,882.0,3401.285714285714,1247.7142857142858,0.005591054313099041,0.2857142857142857,22,2000,2021,1
387,48449,7,7,0,13,A201,A501,9,4,3,30,3,4,0,A201,PA,Major,7.097213938999555e-06,695.2857142857143,13741.142857142857,587.8571428571429,2162.5714285714284,620.1428571428571,0.010067803575097595,0.0,22,2000,2021,1
388,27959,6,5,1,8,A1211,C,9,6,1,20,3,4,0,A1211,PA,Major,8.30537484840877e-06,486.6666666666667,5452.833333333333,319.6666666666667,958.3333333333334,554.8333333333334,0.012328767123287671,0.16666666666666666,18,2000,2017,1
389,56117,6,4,2,7,A4,U,19,5,6,30,3,4,4,A4,PA,Major,1.2984818620799907e-05,2564.0,33056.666666666664,894.5,3905.5,3366.5,0.00234009360374415,0.3333333333333333,22,2000,2021,1
390,73558,6,5,1,15,A1205,U,19,4,1,30,3,4,0,A1205,PA,Major,8.463464722982181e-06,680.5,15694.0,348.5,2330.5,477.0,0.00881704628949302,0.16666666666666666,22,2000,2021,1
391,56619,6,4,2,15,A106,C,3,7,10,30,3,4,0,A106,PA,Major,5.195281933478307e-05,131.0,11514.833333333334,403.1666666666667,1681.8333333333333,157.66666666666666,0.04580152671755725,0.3333333333333333,22,2000,2021,1
392,28210,6,6,0,8,A2205,A2198,7,6,6,30,3,4,0,A2205,PA,Major,8.872213719014136e-06,572.0,3543.8333333333335,101.16666666666667,764.8333333333334,17.0,0.01048951048951049,0.0,22,2000,2021,1
393,8285,6,5,1,13,A5203,U,7,3,3,30,3,4,1,A5203,PA,Major,3.4190853934707345e-05,828.6666666666666,10820.666666666666,620.8333333333334,1721.3333333333333,890.1666666666666,0.007240547063555913,0.16666666666666666,22,2000,2021,1
394,27733,6,6,0,13,A4201,U,19,4,6,30,3,4,0,A4201,PA,Major,6.032822501643921e-05,689.0,13548.5,405.8333333333333,2469.5,492.5,0.008708272859216255,0.0,22,2000,2021,1
395,70194,6,4,2,8,A200,U,8,3,3,30,3,4,0,A200,PA,Major,1.272773089628674e-05,530.5,7077.833333333333,329.6666666666667,1611.8333333333333,223.66666666666666,0.011310084825636193,0.3333333333333333,22,2000,2021,1
396,90230,6,5,1,13,A4200,na0,18,4,9,30,0,-1,5,A4200,PA,Major,3.586510517466258e-05,2098.0,14442.0,922.0,2212.0,1522.0,0.002859866539561487,0.16666666666666666,4,2018,2021,1
397,8354,6,6,0,1,A3205,A3036,9,1,5,30,6,2,5,A3205,PA,Major,1.7193740041260097e-05,1383.1666666666667,41687.0,1977.0,7679.5,1238.8333333333333,0.004337872032775033,0.0,22,2000,2021,1
398,8619,6,6,0,8,A300,A3211,9,3,8,30,0,2,5,A300,PA,Major,1.1928395887282991e-05,3269.5,10678.166666666666,726.6666666666666,1515.1666666666667,534.6666666666666,0.001835142988224499,0.0,22,2000,2021,1
399,80694,6,4,2,7,A4,A4,8,2,6,30,3,-1,0,A4,PA,Major,4.792806834693536e-06,117.0,8677.833333333334,433.5,2043.0,494.5,0.05128205128205128,0.3333333333333333,18,2003,2020,1
400,70192,6,6,0,7,A400,U,19,4,2,30,3,-1,0,A400,PA,Major,8.945121120088814e-06,2090.6666666666665,14865.666666666666,405.8333333333333,2895.3333333333335,441.8333333333333,0.0028698979591836736,0.0,21,2000,2020,1
401,6071,6,5,1,11,A12,na0,14,1,1,30,0,-1,0,A12,PA,Major,7.89001091797665e-05,54.5,89089.83333333333,5260.333333333333,13074.166666666666,523.3333333333334,0.11009174311926606,0.16666666666666666,22,2000,2021,1
402,36669,6,5,1,15,A107,U,8,4,10,30,3,4,0,A107,PA,Major,1.849716276102288e-05,1448.5,17611.833333333332,510.6666666666667,2307.8333333333335,2091.0,0.004142216085605799,0.16666666666666666,22,2000,2021,1
403,74531,6,5,1,5,A102,A102,8,3,1,30,1,2,0,A102,PA,Major,5.993772146300737e-05,0.5,70795.5,3231.5,13351.666666666666,416.1666666666667,12.0,0.16666666666666666,20,2000,2019,1
404,28387,6,6,0,9,A200,A100,18,5,4,30,6,2,5,A200,PA,Major,2.07417933610888e-05,960.3333333333334,6851.333333333333,385.3333333333333,1182.6666666666667,195.33333333333334,0.00624783061437001,0.0,22,2000,2021,1
405,58168,6,6,0,8,A3202,na0,12,1,8,30,0,-1,0,A3202,PA,Major,1.278391962615894e-05,1122.5,13002.333333333334,903.0,3455.0,307.8333333333333,0.005345211581291759,0.0,22,2000,2021,1
406,18599,6,6,0,9,A11,A11,0,3,2,30,3,4,0,A11,PA,Major,1.1404738670267354e-05,795.6666666666666,14045.666666666666,555.5,2878.6666666666665,1714.1666666666667,0.00754084625052367,0.0,18,2000,2017,1
407,38695,5,3,2,3,A200,B206,17,3,3,30,3,2,4,A200,PA,Major,1.0825715390626484e-05,1401.4,18027.2,618.0,2589.6,522.0,0.0035678607107178534,0.4,22,2000,2021,1
408,38463,5,5,0,3,A200,A2208,9,6,1,30,3,4,1,A200,PA,Major,9.05293141603555e-06,1326.2,23828.8,723.2,2724.4,738.8,0.003770170411702609,0.0,22,2000,2021,1
409,36796,5,5,0,1,A202,A202,9,6,9,30,0,-1,0,A202,PA,Major,1.0989914157758529e-05,734.4,20167.0,783.6,3520.8,1087.2,0.006808278867102397,0.0,22,2000,2021,1
410,58155,5,5,0,9,A1211,A100,8,6,1,30,6,2,5,A1211,PA,Major,1.39373583253225e-05,709.2,15831.0,690.8,2597.0,868.6,0.007050197405527354,0.0,22,2000,2021,1
411,58310,5,3,2,9,A1211,A1211,8,1,5,30,1,2,5,A1211,PA,Major,2.0357246771966727e-05,528.8,11277.8,530.8,1521.2,567.0,0.009455370650529501,0.4,18,2000,2017,1
412,73823,5,5,0,11,A1020,U,5,6,7,30,1,4,0,A1020,PA,Major,2.6238759683369005e-05,181.2,25331.4,1780.4,2752.2,149.6,0.027593818984547464,0.0,22,2000,2021,1
413,7557,5,3,2,8,A2205,A200,13,3,1,30,3,2,5,A2205,PA,Major,1.9931309248611185e-05,324.6,4395.6,223.0,938.2,27.2,0.015403573629081947,0.4,22,2000,2021,1
414,56661,5,4,1,15,A107,C,9,6,2,30,3,4,0,A107,PA,Major,9.971325590519677e-06,1143.2,23129.2,1065.0,2770.4,2214.0,0.00437368789363191,0.2,22,2000,2021,1
415,48557,5,5,0,3,A2,A202,21,6,1,30,3,4,1,A2,PA,Major,3.930465632376621e-06,896.0,20900.8,1182.4,3254.0,1560.2,0.005580357142857143,0.0,22,2000,2021,1
416,7600,5,5,0,2,A3203,A302,22,3,1,30,0,-1,-1,A3203,PA,Major,1.1477697021239699e-05,1181.2,15533.8,700.6,3637.0,913.4,0.004232983406705046,0.0,22,2000,2021,1
417,19035,5,2,3,10,A1261,A1261,20,1,7,30,9,2,0,A1261,PA,Major,1.9416151897765933e-05,195.0,26995.6,1178.6,3509.4,156.0,0.02564102564102564,0.6,22,2000,2021,1
418,7599,5,5,0,8,A3202,A3,9,1,9,30,6,2,5,A3202,PA,Major,1.4100027687053183e-05,637.8,8007.8,257.4,1286.6,235.6,0.00783944810285356,0.0,22,2000,2021,1
419,18338,5,5,0,4,A2,A2,1,6,1,30,3,4,4,A2,PA,Major,6.037250111851085e-06,1120.6,23882.8,1078.6,3362.8,1584.2,0.004461895413171516,0.0,22,2000,2021,1
420,74977,5,5,0,12,A41,A501,9,3,10,30,6,2,5,A41,PA,Major,8.948573450724792e-06,281.8,16751.4,399.6,2058.8,1639.2,0.017743080198722498,0.0,22,2000,2021,1
421,90250,4,1,3,0,A3216,na0,18,1,2,30,0,-1,-1,A3216,PA,Major,9.269467135863797e-05,2911.0,26175.0,1496.0,5525.0,1253.0,0.0013740982480247338,0.75,4,2018,2021,1
422,89351,4,4,0,6,A4205,A4205,0,3,5,30,3,-1,-1,A4205,PA,Major,4.473230431573611e-05,466.0,6642.0,66.5,580.0,847.5,0.008583690987124463,0.0,5,2017,2021,1
423,58196,4,4,0,12,A5205,A4201,8,5,4,30,0,2,0,A5205,PA,Major,2.731241537567683e-05,585.0,18123.75,565.25,2590.75,174.5,0.006837606837606838,0.0,22,2000,2021,1
424,16632,4,4,0,17,A115,A11,1,3,2,30,3,4,0,A115,PA,Major,3.655293434601906e-05,403.25,10324.75,507.75,1409.0,266.25,0.009919404835709857,0.0,11,2000,2010,1
425,70191,4,3,1,7,A5204,A4201,9,2,3,30,6,2,0,A5204,PA,Major,8.401398435553019e-06,1545.5,12548.5,447.0,3085.25,4.75,0.002588159171789065,0.25,22,2000,2021,1
426,58157,4,3,1,13,A503,U,10,3,7,30,3,4,0,A503,PA,Major,9.486921852088292e-06,1106.75,15600.5,496.5,2086.25,1696.25,0.0036141856787892477,0.25,22,2000,2021,1
427,27917,4,3,1,16,A12,A11,6,1,7,30,1,2,0,A12,PA,Major,5.5882236209869824e-05,16.75,95160.5,5667.75,17979.5,897.0,0.23880597014925373,0.25,22,2000,2021,1
428,8359,4,3,1,0,A3220,U,8,3,4,30,3,4,0,A3220,PA,Major,2.474669548811562e-05,526.5,13646.5,374.0,1981.0,440.5,0.007597340930674264,0.25,22,2000,2021,1
429,16435,4,3,1,12,A41,U,8,4,1,30,6,2,5,A41,PA,Major,1.853577515542036e-05,569.75,14336.75,315.75,1691.75,1412.0,0.007020623080298377,0.25,22,2000,2021,1
430,26217,4,2,2,11,A13,A1268,7,1,8,30,3,2,5,A13,PA,Major,2.2315597633705198e-05,431.75,69972.5,5536.75,10863.75,678.0,0.009264620729588882,0.5,22,2000,2021,1
431,58446,3,3,0,11,A13,U,7,1,2,30,3,4,0,A13,PA,Major,1.6298056659248943e-05,332.3333333333333,50611.333333333336,4254.0,9294.666666666666,612.3333333333334,0.009027081243731194,0.0,22,2000,2021,1
432,90100,3,3,0,7,A400,A401,7,6,1,30,6,2,5,A400,PA,Major,3.4030972418773655e-05,1156.0,6913.0,206.0,1384.0,1471.0,0.0025951557093425604,0.0,4,2018,2021,1
433,70003,3,3,0,10,A1203,na0,7,3,2,30,0,-1,0,A1203,PA,Major,1.9082256154482792e-05,87.0,51142.333333333336,2911.3333333333335,9087.666666666666,541.6666666666666,0.034482758620689655,0.0,22,2000,2021,1
434,36471,3,3,0,6,A41,A40,15,1,2,30,6,2,5,A41,PA,Major,7.762805116653732e-06,394.3333333333333,11500.333333333334,325.3333333333333,1257.3333333333333,1678.3333333333333,0.0076077768385460695,0.0,22,2000,2021,1
435,74978,3,3,0,12,A41,U,21,1,4,30,6,4,0,A41,PA,Major,4.228577619635435e-06,296.0,10747.333333333334,311.3333333333333,1322.3333333333333,1791.3333333333333,0.010135135135135136,0.0,22,2000,2021,1
436,75402,3,2,1,8,A1211,A10,9,3,7,30,3,2,5,A1211,PA,Major,6.5013773312863845e-06,941.6666666666666,16056.333333333334,710.0,2659.0,365.0,0.003185840707964602,0.3333333333333333,17,2000,2016,1
437,26465,3,2,1,6,A41,A40,1,4,1,30,6,2,5,A41,PA,Major,9.512842530661081e-06,324.0,16762.333333333332,375.3333333333333,1562.3333333333333,1693.3333333333333,0.009259259259259259,0.3333333333333333,22,2000,2021,1
438,56614,3,3,0,8,A201,na0,11,4,2,30,0,-1,0,A201,PA,Major,9.22121048836402e-06,7869.0,30332.333333333332,1006.6666666666666,5052.0,1036.0,0.0003812428516965307,0.0,22,2000,2021,1
439,49035,3,3,0,11,A1261,A1206,6,1,2,30,1,-1,0,A1261,PA,Major,3.678823754994254e-05,26.0,89602.66666666667,5410.666666666667,15647.666666666666,513.3333333333334,0.11538461538461539,0.0,22,2000,2021,1
440,73961,3,3,0,9,A101,na0,14,1,5,30,0,-1,0,A101,PA,Major,7.01412497265431e-05,179.0,32861.666666666664,482.6666666666667,6211.666666666667,13.0,0.01675977653631285,0.0,22,2000,2021,1
441,75399,3,2,1,8,A3,C,2,3,5,30,3,4,0,A3,PA,Major,8.37033158763436e-06,127.0,1798.6666666666667,119.66666666666667,295.3333333333333,192.0,0.023622047244094488,0.3333333333333333,22,2000,2021,1
442,26464,3,1,2,12,A41,A501,8,3,3,30,3,4,0,A41,PA,Major,1.2562997822247577e-05,580.0,14369.666666666666,401.3333333333333,1342.3333333333333,1385.6666666666667,0.005172413793103448,0.6666666666666666,22,2000,2021,1
443,46781,3,3,0,3,A200,A2202,17,2,5,30,3,-1,5,A200,PA,Major,7.338329488547659e-06,900.6666666666666,19761.666666666668,738.0,2985.6666666666665,1026.0,0.0033308660251665434,0.0,22,2000,2021,1
444,59036,2,2,0,10,A1203,U,8,4,6,30,0,-1,0,A1203,PA,Major,3.356769106503833e-05,271.0,19324.5,777.5,3426.0,492.5,0.007380073800738007,0.0,22,2000,2021,1
445,26643,2,2,0,5,A102,U,11,3,3,20,3,4,0,A102,PA,Major,3.13227878374031e-05,7.5,96681.0,4715.5,19642.5,657.5,0.26666666666666666,0.0,20,2000,2019,1
446,37647,2,1,1,4,A2211,U,20,1,2,30,0,-1,0,A2211,PA,Major,3.480448405860255e-05,216.0,7227.0,392.0,926.5,471.5,0.009259259259259259,0.5,22,2000,2021,1
447,28516,2,1,1,4,A2209,A200,8,2,7,30,0,-1,5,A2209,PA,Major,1.749591650067139e-06,484.0,17370.5,929.0,2567.5,272.5,0.004132231404958678,0.5,22,2000,2021,1
448,56427,2,2,0,9,A1211,A11,9,3,4,20,3,2,0,A1211,PA,Major,1.861221887559894e-05,271.5,4329.0,185.0,921.5,496.5,0.007366482504604052,0.0,18,2000,2017,1
449,18167,2,2,0,2,A302,U,7,4,11,30,-1,-1,-1,A302,PA,Major,8.672499724626977e-06,1025.0,18743.0,865.5,3261.5,1343.5,0.001951219512195122,0.0,22,2000,2021,1
450,6761,2,2,0,4,A2211,A206,8,4,1,30,3,4,1,A2211,PA,Major,4.2504554777474284e-05,703.0,10067.5,293.0,1137.0,652.5,0.002844950213371266,0.0,22,2000,2021,1
451,6121,2,2,0,0,A4,C,9,5,9,30,6,2,5,A4,PA,Major,8.143842068376444e-05,670.5,54164.0,1075.0,5689.0,1127.0,0.002982848620432513,0.0,22,2000,2021,1
452,27667,2,1,1,0,A3217,A3213,9,4,3,30,6,2,5,A3217,PA,Major,2.5527806288118196e-05,1686.5,19078.0,385.5,2043.5,209.5,0.0011858879335902757,0.5,22,2000,2021,1
453,75100,2,2,0,7,A40,C,12,3,9,30,3,4,0,A40,PA,Major,7.237867864359076e-06,2581.5,15954.0,573.5,2504.5,1351.0,0.0007747433662599264,0.0,22,2000,2021,1
454,38441,2,1,1,8,A200,A2205,12,4,6,30,3,2,-1,A200,PA,Major,2.1648711196501173e-05,380.0,6646.0,359.5,1066.5,312.0,0.005263157894736842,0.5,22,2000,2021,1
455,90042,2,1,1,7,A40,A40,9,3,2,20,6,2,1,A40,PA,Major,1.1199526799898348e-05,0.0,12703.0,349.0,2784.0,86.0,inf,0.5,4,2018,2021,1
456,74527,2,0,2,16,A12,A102,3,1,8,30,3,4,0,A12,PA,Major,9.14314371645826e-06,34.5,101370.0,5526.0,17131.5,648.0,0.057971014492753624,1.0,22,2000,2021,1
457,28121,2,2,0,7,A5204,C,11,4,3,30,0,-1,0,A5204,PA,Major,2.790006291949721e-06,1578.0,11817.0,245.0,2341.0,44.0,0.0012674271229404308,0.0,22,2000,2021,1
458,26659,1,1,0,17,A112,A11,19,4,4,30,3,2,5,A112,PA,Major,6.969845501431847e-05,646.0,8666.0,312.0,1081.0,415.0,0.0015479876160990713,0.0,22,2000,2021,1
459,89355,1,1,0,6,A4206,A404,18,1,8,30,1,4,1,A4206,PA,Major,8.638573915749992e-05,668.0,12384.0,384.0,1687.0,1051.0,0.0014970059880239522,0.0,5,2017,2021,1
460,73821,1,1,0,16,A115,U,14,6,6,30,3,4,0,A115,PA,Major,8.174740575246247e-05,430.0,10476.0,523.0,1413.0,274.0,0.002325581395348837,0.0,11,2000,2010,1
461,38265,1,1,0,8,A3202,A302,1,7,6,30,3,2,5,A3202,PA,Major,2.028070810207221e-05,1064.0,12180.0,284.0,1874.0,1548.0,0.0009398496240601503,0.0,22,2000,2021,1
462,56093,1,1,0,4,A2,na0,15,4,5,20,0,-1,4,A2,PA,Major,4.038419884638825e-05,2356.0,39637.0,1776.0,6080.0,3313.0,0.00042444821731748726,0.0,22,2000,2021,1
463,81073,1,1,0,2,A3203,na0,18,5,6,30,0,-1,-1,A3203,PA,Major,1.7645995701980205e-05,2298.0,493.0,1.0,44.0,407.0,0.0004351610095735422,0.0,18,2004,2021,1
464,73822,1,1,0,11,A13,A1011,15,1,5,30,1,2,5,A13,PA,Major,3.924053720537508e-05,311.0,70603.0,4268.0,14287.0,1056.0,0.003215434083601286,0.0,22,2000,2021,1
465,28211,1,1,0,2,A302,A302,9,3,10,30,3,2,5,A302,PA,Major,1.767272386582295e-05,56.0,4117.0,305.0,766.0,49.0,0.017857142857142856,0.0,22,2000,2021,1
466,74545,1,1,0,11,A1263,A13,8,2,11,30,3,2,5,A1263,PA,Major,2.477809186330369e-05,4.0,19567.0,2122.0,3736.0,232.0,0.25,0.0,22,2000,2021,1
467,16628,1,1,0,17,A112,na0,16,4,4,30,0,-1,0,A112,PA,Major,4.923083071931489e-05,216.0,20322.0,391.0,1614.0,419.0,0.004629629629629629,0.0,22,2000,2021,1
468,48251,1,0,1,6,A501,A5,12,2,12,30,6,2,5,A501,PA,Major,4.355157679043866e-05,736.0,88940.0,3269.0,12438.0,1136.0,0.001358695652173913,1.0,22,2000,2021,1
469,8284,1,1,0,9,A1202,A1203,8,3,1,30,3,4,0,A1202,PA,Major,1.5882783698166358e-05,290.0,9092.0,349.0,1710.0,110.0,0.0034482758620689655,0.0,17,2000,2016,1
470,8064,1,1,0,16,A102,C,9,3,2,30,2,4,0,A102,PA,Major,0.0002249476456254,436.0,20888.0,654.0,3493.0,700.0,0.0022935779816513763,0.0,22,2000,2021,1
471,81119,1,0,1,7,A301,na0,9,3,9,30,0,-1,0,A301,PA,Major,6.401675739278872e-07,39.0,6865.0,82.0,1043.0,212.0,0.02564102564102564,1.0,22,2000,2021,1
472,48814,1,1,0,11,A1261,A1206,7,1,6,30,1,4,0,A1261,PA,Major,4.80933303439149e-05,167.0,121450.0,4197.0,12421.0,974.0,0.005988023952095809,0.0,22,2000,2021,1
473,58306,1,0,1,8,A3211,U,17,2,5,30,5,4,0,A3211,PA,Major,3.192586937633137e-05,1.0,30465.0,1874.0,6762.0,852.0,1.0,1.0,22,2000,2021,1
