ID,total,slight,serious,neigh,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,bikelane,aadf_Road_name,aadf_Road_category,aadf_Road_type,aadf_CLT_CARR,aadf_CLT_SEGREG,aadf_CLT_STEPP,aadf_CLT_PARSEG,aadf_CLT_SHARED,aadf_CLT_MANDAT,aadf_CLT_ADVIS,aadf_CLT_PRIORI,aadf_CLT_CONTRA,aadf_CLT_BIDIRE,aadf_CLT_CBYPAS,aadf_CLT_BBYPAS,aadf_CLT_PARKR,aadf_CLT_WATERR,aadf_CLT_PTIME,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_norm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
253,48159,18,15,3,7,A400,A400,15,5,5,30,6,2,0,True,A400,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04764182565599901,1730.2777777777778,15000.666666666666,415.55555555555554,2263.777777777778,1396.7777777777778,0.010402953925188634,0.16666666666666666,22,2000,2021,1
254,8480,18,16,2,8,A200,U,18,2,1,30,3,4,0,True,A200,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03641782669645792,3943.1666666666665,8365.388888888889,415.72222222222223,1650.6666666666667,1191.611111111111,0.004564859038843569,0.1111111111111111,22,2000,2021,1
255,36676,18,15,3,17,A112,U,9,4,10,30,3,4,0,False,A112,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1948916259093865,195.44444444444446,17775.944444444445,284.1666666666667,1809.1666666666667,1032.388888888889,0.09209778283115407,0.16666666666666666,22,2000,2021,1
256,56099,18,16,2,8,A3,U,9,4,11,30,6,2,5,True,A3,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05444097589529916,2684.0555555555557,15152.611111111111,620.2222222222222,2548.3333333333335,1511.4444444444443,0.006706269534079854,0.1111111111111111,22,2000,2021,1
257,70002,17,13,4,10,A1206,U,8,5,5,30,3,2,0,True,A1206,PA,Major,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.05963871623814973,1271.0,18608.823529411766,783.5294117647059,2420.9411764705883,833.1176470588235,0.013375295043273014,0.23529411764705882,22,2000,2021,1
258,82116,17,16,1,1,A3036,U,8,4,1,30,3,4,0,True,A3036,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.13521826236140808,1488.235294117647,16067.64705882353,888.8823529411765,2717.0588235294117,872.9411764705883,0.011422924901185771,0.058823529411764705,10,2012,2021,1
259,26184,17,14,3,8,A3,na0,19,4,5,30,3,-1,0,True,A3,PA,Major,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.03902850447086505,3804.5882352941176,16459.647058823528,667.7058823529412,3133.5882352941176,1643.4117647058824,0.004468289062741581,0.17647058823529413,22,2000,2021,1
260,36918,17,14,3,7,A302,na0,19,1,8,30,0,-1,0,True,A302,PA,Major,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.1047739209711661,3094.1176470588234,23095.941176470587,441.0,2634.470588235294,2304.235294117647,0.005494296577946769,0.17647058823529413,22,2000,2021,1
261,48613,17,14,3,7,A4,A4,15,4,6,30,3,2,5,False,A4,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.04210979287991315,1872.4705882352941,32113.176470588234,798.3529411764706,4043.176470588235,3515.470588235294,0.009078914300075396,0.17647058823529413,22,2000,2021,1
262,75401,17,15,2,8,A3211,C,9,2,3,30,6,2,5,True,A3211,PA,Major,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.03240122347759729,2070.176470588235,52430.35294117647,4424.117647058823,8962.470588235294,1303.5882352941176,0.008211860313130454,0.11764705882352941,22,2000,2021,1
263,28510,17,12,5,9,A200,U,8,5,7,30,3,4,0,True,A200,PA,Major,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.055660219636611157,2185.0588235294117,7350.411764705882,473.5882352941176,1396.0588235294117,438.11764705882354,0.007780110913691919,0.29411764705882354,22,2000,2021,1
264,36793,17,16,1,13,A201,C,19,4,3,30,6,2,5,True,A201,PA,Major,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0.022734291474287602,1606.0588235294117,18252.0,814.5882352941177,2572.5882352941176,489.29411764705884,0.010584917408343405,0.058823529411764705,22,2000,2021,1
265,57538,17,13,4,7,A40,C,17,5,5,30,6,2,5,False,A40,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.04027549798263491,2406.235294117647,16139.529411764706,362.29411764705884,2967.5882352941176,261.7647058823529,0.007064978242800567,0.23529411764705882,22,2000,2021,1
266,18463,17,13,4,1,A3204,A3204,12,3,10,30,3,2,0,True,A3204,PA,Major,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.0476885725738259,952.8235294117648,22450.882352941175,902.8235294117648,3778.176470588235,667.7058823529412,0.017841708852944806,0.23529411764705882,22,2000,2021,1
267,26641,17,16,1,2,A100,B202,16,6,7,30,6,2,0,True,A100,PA,Major,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.03799043230151867,1839.4705882352941,24192.941176470587,1148.5294117647059,4894.941176470588,920.1176470588235,0.009241789517444277,0.058823529411764705,22,2000,2021,1
268,38630,17,14,3,12,A41,A5205,8,3,3,30,1,4,0,False,A41,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.0286333219398045,1466.2941176470588,41260.64705882353,1047.8823529411766,6185.117647058823,1881.4705882352941,0.011593854053837204,0.17647058823529413,22,2000,2021,1
269,47664,17,14,3,0,A3216,B302,8,3,6,30,6,2,5,True,A3216,PA,Major,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.07416404602862059,1954.5294117647059,12561.529411764706,344.29411764705884,2275.1176470588234,861.5882352941177,0.008697745809131128,0.17647058823529413,22,2000,2021,1
270,28498,17,14,3,13,A503,A503,11,2,7,30,3,4,4,False,A503,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.02327881776575313,575.1764705882352,15378.588235294117,541.3529411764706,3144.9411764705883,682.2352941176471,0.02955614645121702,0.17647058823529413,22,2000,2021,1
271,28383,16,14,2,2,A23,A202,18,3,1,30,3,2,5,True,A23,PA,Major,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.0673292513090185,3121.875,18795.625,549.5625,2928.25,833.5,0.005125125125125125,0.125,13,2000,2012,1
272,58164,16,12,4,0,A4,A3218,9,3,4,30,3,4,0,True,A4,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.06838528359650696,1024.5,43902.5625,1004.875,5282.9375,1778.9375,0.015617374328940947,0.25,22,2000,2021,1
273,56984,16,13,3,1,A3203,U,8,3,6,30,3,2,5,True,A3203,PA,Major,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0.07772626358274703,776.75,15882.0625,815.8125,3034.625,951.1875,0.020598648213710977,0.1875,22,2000,2021,1
274,48683,16,12,4,8,A3211,na0,8,2,1,30,0,-1,0,True,A3211,PA,Major,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03561480685646231,2541.375,43640.4375,2210.0625,5971.375,1012.1875,0.006295804436574689,0.25,22,2000,2021,1
275,28110,16,12,4,0,A3220,A3217,9,5,6,30,6,2,0,True,A3220,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.07073680467315593,2290.625,15841.875,328.4375,3050.125,1234.3125,0.006984993178717599,0.25,22,2000,2021,1
276,8487,16,16,0,4,A2209,U,9,4,5,30,3,4,0,True,A2209,PA,Major,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.13586771233367187,1103.4375,23236.125,1088.0625,3388.0625,407.25,0.01450014160294534,0.0,22,2000,2021,1
277,17567,15,12,3,1,A3203,A3212,18,5,2,30,1,4,1,True,A3203,PA,Major,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.05839429599358877,4214.266666666666,25208.866666666665,936.1333333333333,4316.6,1673.6,0.0035593381213022434,0.2,22,2000,2021,1
278,75102,15,13,2,7,A40,A40,18,6,7,30,3,2,5,True,A40,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0229977603447367,2613.6,17764.866666666665,532.0666666666667,2304.6,1104.6666666666667,0.005739210284664831,0.13333333333333333,22,2000,2021,1
279,8376,15,15,0,17,A11,A11,18,3,3,30,3,4,0,True,A11,PA,Major,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0.07005872099250178,938.1333333333333,32525.933333333334,872.0666666666667,3196.4666666666667,2226.6,0.01598919840818647,0.0,22,2000,2021,1
280,7043,15,14,1,13,A400,A4201,17,3,6,30,6,2,5,True,A400,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05356869265090845,1851.8,19390.066666666666,624.0,3260.2,1653.2,0.008100226806350579,0.06666666666666667,22,2000,2021,1
281,38701,15,12,3,13,A501,A5203,9,2,10,30,6,2,5,True,A501,PA,Major,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.019017826102601887,1225.2666666666667,22176.666666666668,796.8,3017.0,1197.1333333333334,0.012242232983296153,0.2,22,2000,2021,1
282,48424,15,14,1,3,A2208,A2208,8,5,2,30,3,4,0,True,A2208,PA,Major,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.056570336129404396,1092.4666666666667,28532.266666666666,776.2666666666667,3764.3333333333335,801.5333333333333,0.013730396045645939,0.06666666666666667,22,2000,2021,1
283,56069,15,13,2,14,A1,U,9,5,7,30,3,4,0,False,A1,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1271441868577801,1464.4666666666667,11560.066666666668,623.0,2607.133333333333,548.2666666666667,0.010242636682296172,0.13333333333333333,22,2000,2021,1
284,16840,15,8,7,8,A300,C,8,2,1,30,6,2,0,True,A300,PA,Major,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.024527308987931425,1349.0,8739.533333333333,702.1333333333333,1933.6666666666667,524.1333333333333,0.01111934766493699,0.4666666666666667,22,2000,2021,1
285,7598,15,14,1,8,A200,A100,17,3,4,30,3,4,0,True,A200,PA,Major,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0.04186711162111048,2563.4,9582.933333333332,521.8666666666667,2059.6666666666665,1267.1333333333334,0.005851603339314972,0.06666666666666667,22,2000,2021,1
286,18169,15,13,2,6,A5204,A41,19,4,9,30,6,2,0,True,A5204,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06545312660660281,1354.2666666666667,11530.533333333333,281.1333333333333,1228.2666666666667,160.66666666666666,0.011076105149158216,0.13333333333333333,22,2000,2021,1
287,6748,15,14,1,9,A101,A200,17,4,8,30,1,4,0,False,A101,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.3680730977320304,160.26666666666668,32582.466666666667,478.06666666666666,6254.466666666666,21.533333333333335,0.09359400998336105,0.06666666666666667,22,2000,2021,1
288,75427,15,15,0,11,A1261,A1261,17,5,1,30,1,4,0,True,A1261,PA,Major,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.05401150137889884,100.26666666666667,49166.066666666666,2506.0666666666666,6476.8,452.2,0.14960106382978725,0.0,22,2000,2021,1
289,74975,15,12,3,6,A41,A5204,18,4,10,30,6,2,5,False,A41,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.03666968340830542,278.6,16909.666666666668,416.3333333333333,2098.0,1667.2666666666667,0.05384063173007896,0.2,22,2000,2021,1
290,37707,14,14,0,0,A3217,U,12,3,6,30,3,4,0,False,A3217,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11859631091648036,1564.5714285714287,19393.071428571428,627.9285714285714,2664.714285714286,1049.0,0.008948137326515705,0.0,22,2000,2021,1
291,18736,14,13,1,11,A1206,U,17,3,10,30,1,4,0,True,A1206,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13725655230898898,100.71428571428571,33132.42857142857,1599.642857142857,4988.0,417.42857142857144,0.13900709219858157,0.07142857142857142,22,2000,2021,1
292,47088,14,13,1,6,A404,A4206,15,4,3,30,1,4,0,False,A404,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.0039544850328899,685.6428571428571,18129.14285714286,741.2142857142857,2677.1428571428573,880.6428571428571,0.02041879362433587,0.07142857142857142,22,2000,2021,1
293,28382,14,11,3,4,A2,U,9,2,3,30,3,2,5,True,A2,PA,Major,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.04704578314464077,1907.5714285714287,33650.78571428572,1373.9285714285713,5011.857142857143,1772.2857142857142,0.0073391747172919936,0.21428571428571427,22,2000,2021,1
294,7214,14,12,2,13,A503,A400,20,6,5,30,6,2,5,True,A503,PA,Major,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0.049759631375964335,2343.8571428571427,32024.14285714286,1137.4285714285713,5369.571428571428,1202.2857142857142,0.005973060279149144,0.14285714285714285,22,2000,2021,1
295,38167,14,11,3,12,A41,C,9,6,6,30,6,2,5,False,A41,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.14218747114627087,283.35714285714283,22400.428571428572,720.0714285714286,2799.6428571428573,1272.142857142857,0.04940761280564659,0.21428571428571427,22,2000,2021,1
296,8083,14,12,2,12,A41,U,18,7,6,30,3,4,0,True,A41,PA,Major,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0899456264480716,352.92857142857144,27084.64285714286,637.2142857142857,3313.785714285714,1688.5714285714287,0.03966808338393037,0.14285714285714285,22,2000,2021,1
297,8511,14,11,3,8,A3,na0,8,6,8,20,0,-1,0,True,A3,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031442394973642006,6394.785714285715,27563.85714285714,823.5,4081.714285714286,3751.3571428571427,0.002189283679783752,0.21428571428571427,22,2000,2021,1
298,8448,14,14,0,7,A4,A4,18,7,1,30,3,2,5,True,A4,PA,Major,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.060813599667140464,784.0,13130.57142857143,439.0,2178.714285714286,2242.5714285714284,0.017857142857142856,0.0,22,2000,2021,1
299,28506,14,13,1,1,A202,A3,9,3,3,30,6,2,5,True,A202,PA,Major,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0.03407099085087484,1741.142857142857,25476.14285714286,1004.2857142857143,4061.214285714286,1575.0714285714287,0.008040695766327535,0.07142857142857142,22,2000,2021,1
300,38269,13,9,4,8,A3,na0,0,7,11,30,0,-1,0,True,A3,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.026659651333561067,4706.153846153846,30362.846153846152,854.0,4273.846153846154,3623.3076923076924,0.0027623406341941814,0.3076923076923077,22,2000,2021,1
301,18459,13,13,0,14,A501,U,15,3,10,30,3,4,0,True,A501,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0240640545180635,2649.923076923077,32058.53846153846,1529.5384615384614,4915.461538461538,1762.3846153846155,0.004905802780922523,0.0,22,2000,2021,1
302,75097,13,12,1,7,A40,A40,18,4,1,30,6,2,5,True,A40,PA,Major,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.030299046160855294,1997.3846153846155,18928.53846153846,774.3076923076923,2390.6923076923076,1564.3076923076924,0.006508511129939151,0.07692307692307693,22,2000,2021,1
303,26429,13,13,0,12,A501,U,21,5,3,30,3,4,0,True,A501,PA,Major,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.02514305115257773,1838.4615384615386,82157.07692307692,3177.0,11204.692307692309,1639.1538461538462,0.00707112970711297,0.0,22,2000,2021,1
304,74973,13,13,0,6,A41,C,9,3,3,30,6,2,5,False,A41,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.0938853579277593,584.9230769230769,4747.7692307692305,92.38461538461539,487.84615384615387,26.46153846153846,0.022225144660704892,0.0,22,2000,2021,1
305,17574,13,10,3,7,A3217,na0,18,4,7,30,0,-1,0,True,A3217,PA,Major,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.036922973608571955,1468.2307692307693,39177.61538461538,1221.2307692307693,5763.2307692307695,3191.0,0.008854193954000104,0.23076923076923078,22,2000,2021,1
306,26146,12,11,1,6,A5,U,8,2,10,30,3,4,0,True,A5,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.044512003748306085,1422.6666666666667,34576.166666666664,1080.3333333333333,5825.25,2244.25,0.008434864104967197,0.08333333333333333,22,2000,2021,1
307,38368,12,11,1,13,A4200,A400,9,4,1,30,0,2,0,True,A4200,PA,Major,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06612612498796218,1311.5833333333333,8228.25,279.0833333333333,1502.1666666666667,829.9166666666666,0.009149247093207954,0.08333333333333333,22,2000,2021,1
308,58323,12,9,3,3,A2208,U,8,6,6,30,3,4,0,True,A2208,PA,Major,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.042867864447561216,546.75,28406.666666666668,998.9166666666666,5048.666666666667,628.0833333333334,0.02194787379972565,0.25,22,2000,2021,1
309,46659,12,12,0,15,A106,U,17,7,4,30,3,4,0,True,A106,PA,Major,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0.10507011347323836,564.8333333333334,12497.916666666666,660.5833333333334,2052.0,650.5833333333334,0.021245205075243433,0.0,22,2000,2021,1
310,56897,12,11,1,17,A1011,U,6,6,9,30,3,4,0,False,A1011,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.25000280916702866,140.16666666666666,17775.0,771.0833333333334,2894.5833333333335,549.0,0.08561236623067776,0.08333333333333333,22,2000,2021,1
311,28406,12,10,2,17,A11,A112,14,6,3,30,3,2,5,True,A11,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07354090633429904,341.0833333333333,17731.583333333332,571.5833333333334,1896.0833333333333,838.3333333333334,0.03518201807964818,0.16666666666666666,22,2000,2021,1
312,58173,12,11,1,6,A404,A5,8,3,3,30,6,2,5,True,A404,PA,Major,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.16019871750544462,895.6666666666666,50408.166666666664,1103.75,5840.833333333333,897.6666666666666,0.01339784145887607,0.08333333333333333,22,2000,2021,1
313,38572,12,11,1,0,A3216,U,20,4,2,30,3,4,0,False,A3216,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.0679585227325084,770.25,13567.833333333334,553.6666666666666,2070.9166666666665,1582.0,0.01557935735150925,0.08333333333333333,22,2000,2021,1
314,57657,12,10,2,2,A3204,U,7,2,1,30,3,4,0,False,A3204,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11492594969698601,530.6666666666666,18373.916666666668,797.8333333333334,3950.0,304.1666666666667,0.022613065326633167,0.16666666666666666,22,2000,2021,1
315,81117,12,12,0,7,A301,A4,7,3,9,30,0,-1,5,True,A301,PA,Major,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.020186098224420985,6232.416666666667,25536.666666666668,751.8333333333334,3449.3333333333335,4252.833333333333,0.0019254168393747742,0.0,19,2002,2020,1
316,56433,12,11,1,0,A3214,na0,9,5,3,30,0,2,5,True,A3214,PA,Major,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.08527301006336546,1117.3333333333333,25325.583333333332,757.8333333333334,2553.5833333333335,2966.3333333333335,0.010739856801909309,0.08333333333333333,22,2000,2021,1
317,73566,11,9,2,15,A1209,A10,17,4,7,30,3,4,0,True,A1209,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.04230767452431495,1456.3636363636363,15081.363636363636,490.09090909090907,2137.909090909091,710.1818181818181,0.007553058676654183,0.18181818181818182,22,2000,2021,1
318,37543,11,9,2,11,A1011,na0,17,2,6,30,0,-1,0,True,A1011,PA,Major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.24857003001930214,232.0,14986.09090909091,732.3636363636364,1818.1818181818182,841.0,0.04741379310344827,0.18181818181818182,22,2000,2021,1
319,18664,11,11,0,7,A3214,C,9,5,5,30,3,4,0,True,A3214,PA,Major,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0.046440868412852644,1953.5454545454545,22203.454545454544,147.8181818181818,997.7272727272727,24.0,0.005630787844943925,0.0,22,2000,2021,1
320,38565,11,10,1,1,A202,A3036,20,2,3,30,7,2,5,True,A202,PA,Major,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0.05259548276692652,2313.4545454545455,43576.27272727273,2280.4545454545455,9154.454545454546,1389.1818181818182,0.0047547940899088335,0.09090909090909091,22,2000,2021,1
321,38017,11,9,2,0,A3031,na0,9,1,6,30,0,-1,0,False,A3031,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11375507509279476,674.2727272727273,12030.636363636364,65.0,1742.6363636363637,27.545454545454547,0.016313873533773764,0.18181818181818182,22,2000,2021,1
322,47245,11,10,1,13,A501,U,9,5,11,30,3,4,0,True,A501,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03777068759438304,2144.181818181818,75187.45454545454,2505.909090909091,12138.272727272728,2122.181818181818,0.005130161960485034,0.09090909090909091,22,2000,2021,1
323,57080,11,7,4,13,A400,A400,9,4,4,30,7,2,5,True,A400,PA,Major,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.07602212991100732,2446.3636363636365,14803.454545454546,526.0909090909091,2330.3636363636365,1288.090909090909,0.004496469713861018,0.36363636363636365,22,2000,2021,1
324,37829,11,9,2,13,A5203,A5203,8,5,5,30,3,4,0,True,A5203,PA,Major,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0717919172525917,552.8181818181819,9779.818181818182,529.4545454545455,1378.909090909091,770.5454545454545,0.01989804308501891,0.18181818181818182,22,2000,2021,1
325,73305,11,9,2,14,A1,A5201,9,3,7,30,6,2,5,True,A1,PA,Major,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0229144481327489,1229.6363636363637,14770.0,531.1818181818181,2326.7272727272725,664.4545454545455,0.008945734141653111,0.18181818181818182,22,2000,2021,1
326,48821,10,9,1,1,A3213,U,15,4,6,30,6,4,0,False,A3213,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.153304985283174,228.0,8757.3,238.7,1551.7,607.2,0.043859649122807015,0.1,22,2000,2021,1
327,56751,10,9,1,13,A400,U,18,6,3,30,3,4,0,True,A400,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.042036654977238956,887.4,13813.5,511.9,2390.7,908.0,0.01126887536623845,0.1,22,2000,2021,1
328,75098,10,7,3,7,A40,U,9,5,6,30,3,4,0,True,A40,PA,Major,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0412388182493707,324.1,2532.3,94.5,433.2,10.0,0.0308546744831842,0.3,22,2000,2021,1
329,75341,10,9,1,2,A215,U,17,6,3,30,3,2,0,True,A215,PA,Major,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.03919537437860547,2311.5,20912.9,582.8,2636.8,3004.7,0.004326195111399524,0.1,22,2000,2021,1
330,48578,10,9,1,7,A302,A3211,9,5,1,30,0,-1,0,True,A302,PA,Major,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0320752940490041,2810.4,23236.7,421.8,2551.0,2264.4,0.003558212354113293,0.1,22,2000,2021,1
331,38555,10,9,1,12,A4201,A5205,9,7,4,30,3,2,5,True,A4201,PA,Major,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.029170792009700387,2383.1,20577.7,791.9,2952.1,578.9,0.00419621501405732,0.1,22,2000,2021,1
332,48249,10,8,2,2,A302,A3203,7,3,1,30,6,2,5,True,A302,PA,Major,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0.05119311651670908,956.0,18584.2,685.2,3714.2,1959.7,0.010460251046025104,0.2,22,2000,2021,1
333,36150,10,9,1,6,A5,A5204,8,2,11,30,6,2,0,True,A5,PA,Major,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0.03280515476868049,1502.3,42477.9,1296.3,7162.0,2851.8,0.006656460094521734,0.1,21,2000,2020,1
334,27960,10,9,1,9,A200,A200,9,2,9,30,3,4,5,True,A200,PA,Major,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.060207798560627156,2881.7,15420.6,749.5,2423.9,841.6,0.003470173855710171,0.1,21,2000,2020,1
335,29009,10,9,1,8,A40,A40,18,2,7,30,3,4,0,True,A40,PA,Major,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.06762881811897649,695.9,10438.1,301.3,1894.7,438.2,0.014369880729989942,0.1,22,2000,2021,1
336,27785,10,9,1,7,A40,U,14,5,7,30,3,4,0,True,A40,PA,Major,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0.019426017790160614,2447.1,14384.0,578.5,2155.9,1511.3,0.004086469698827183,0.1,22,2000,2021,1
337,81118,10,8,2,7,A301,na0,0,6,9,30,0,-1,0,True,A301,PA,Major,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.02081926466688688,5918.6,28766.5,664.5,4290.7,4427.8,0.0016895887540972526,0.2,20,2002,2021,1
338,6216,10,9,1,10,A13,U,18,4,1,30,3,4,0,True,A13,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0823061073005384,628.7,47704.4,2840.3,7217.2,761.1,0.01590583744234134,0.1,22,2000,2021,1
339,75095,10,10,0,7,A401,B401,18,5,3,30,3,2,5,True,A401,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.048191373437309434,1265.4,6087.2,194.5,1078.5,47.1,0.00790263948158685,0.0,21,2000,2020,1
340,27264,10,9,1,13,A5202,A503,18,6,1,30,6,2,5,True,A5202,PA,Major,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.07321467448868282,574.8,6202.4,178.1,1254.7,307.9,0.017397355601948505,0.1,22,2000,2021,1
341,75099,10,10,0,7,A40,A4200,18,2,7,30,6,2,5,True,A40,PA,Major,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.01566894277608145,1867.7,19695.1,525.9,3270.2,476.9,0.005354178936660063,0.0,22,2000,2021,1
342,47665,10,8,2,6,A3217,A302,8,4,1,30,6,2,5,True,A3217,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05174035795137848,1153.5,20058.8,415.9,2473.8,164.6,0.008669267446900737,0.2,22,2000,2021,1
